,name,slug,shortName,position,height,preferredFoot,userCount,player.id,shirtNumber,dateOfBirth,contractUntil,team.id,proposedMarketValue,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,player.image,goals,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,expectedGoals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,tackles,errorLeadToGoal,interceptions,errorLeadToShot,penaltyConceded,ownGoals,clearances,dribbledPast,saves,savedShotsFromInsideTheBox,punches,crossesNotClaimed,cleanSheet,savedShotsFromOutsideTheBox,runsOut,penaltyFaced,goalsConcededInsideTheBox,successfulRunsOut,penaltySave,goalsConcededOutsideTheBox,highClaims,bigChancesCreated,totalPasses,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,keyPasses,accurateLongBallsPercentage,accuratePasses,accurateOwnHalfPasses,accurateCrosses,passToAssist,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,yellowCards,aerialDuelsWon,minutesPlayed,possessionLost,redCards,aerialDuelsWonPercentage,wasFouled,appearances,groundDuelsWon,totalDuelsWon,fouls,matchesStarted,groundDuelsWonPercentage,totalDuelsWonPercentage,dispossessed
375,Natan,natan,Natan,D,188.0,Left,1721,1015287,3.0,2001-02-06,2028-06-30,2714,10500000.0,BR,Brazil,10500000.0,EUR,https://api.sofascore.app/api/v1/player/1015287/image,0,50.0,1,0,0,0,0.26,5,0.0,0,0,1,0,1,0,0,0,0.0,1,3,0,0,0,0.0,6,1,9,0,0,0,30,3,0,0,0,0,2,0,0,0,12,0,0,0,0,0,389,32,36,0,78.15,0,50.7,304,184,0,0,85,120,0.0,1,20,835,94,0,60.61,6,10,12,32,14,9,40.0,50.79,0
376,Talisson,talisson,Talisson,F,,,36,1463902,21.0,2002-05-21,,1999,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1463902/image,3,38.46,0,0,0,0,1.31,6,50.0,0,0,0,0,4,0,0,0,0.0,5,2,0,3,3,0.0,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,28,15,0,0,67.86,0,0.0,19,2,0,0,9,17,0.0,0,1,145,33,0,25.0,4,7,13,14,8,1,40.63,38.89,3
377,Marlon Gomes,marlon-gomes,M. Gomes,M,176.0,Right,1129,1105833,25.0,2003-12-14,2026-12-31,1974,4099999.0,BR,Brazil,4099999.0,EUR,https://api.sofascore.app/api/v1/player/1105833/image,0,58.33,5,1,0,1,0.44,10,0.0,0,0,2,1,0,0,0,0,0.0,21,5,0,0,0,0.0,37,0,29,1,0,0,18,17,0,0,0,0,0,0,0,0,15,0,0,1,0,2,450,99,10,1,78.67,7,40.0,354,165,2,0,96,191,22.22,3,10,1033,165,0,50.0,23,21,81,91,25,12,53.64,53.22,14
378,Zé Gabriel,ze-gabriel,Zé Gabriel,M,184.0,Right,286,988852,23.0,1999-01-21,2023-12-31,1974,1600000.0,BR,Brazil,1600000.0,EUR,https://api.sofascore.app/api/v1/player/988852/image,1,46.67,4,0,0,0,0.51,13,7.69,0,1,0,0,4,0,0,0,0.0,7,5,0,1,0,0.0,42,0,18,0,0,0,44,32,0,0,0,0,7,0,0,0,17,0,0,4,0,1,1038,114,66,0,87.86,6,61.68,912,508,0,0,126,404,0.0,5,20,1864,165,0,48.78,19,25,66,86,35,23,44.0,45.03,11
379,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,188.0,Right,119,953736,2.0,1999-04-07,2023-12-31,49202,830000.0,BR,Brazil,830000.0,EUR,https://api.sofascore.app/api/v1/player/953736/image,1,54.55,4,0,0,0,0.79,8,12.5,0,0,4,1,3,0,0,1,0.0,18,1,0,1,0,0.0,79,0,40,1,1,0,60,44,0,0,0,0,12,0,0,0,27,0,0,1,0,1,1114,195,37,0,83.3,13,50.0,928,459,14,0,186,483,20.0,5,39,2800,389,0,55.71,12,33,108,147,35,31,49.77,51.22,18
380,Matías Zaracho,matias-zaracho,M. Zaracho,M,171.0,Right,1274,859970,15.0,1998-03-10,2025-12-31,1977,10400000.0,AR,Argentina,10400000.0,EUR,https://api.sofascore.app/api/v1/player/859970/image,2,78.79,8,0,0,1,2.98,20,10.0,0,0,2,3,4,0,0,0,0.0,26,8,0,2,2,0.0,62,0,31,0,0,0,21,62,0,0,0,0,4,0,0,0,15,0,0,4,0,2,871,189,23,1,87.03,21,54.76,758,297,2,0,113,463,22.22,8,11,1868,203,0,21.15,26,26,114,125,47,21,44.53,40.58,29
381,Bruninho,bruninho,Bruninho,F,174.0,Right,317,1124246,17.0,2003-03-14,2025-09-30,1999,2700000.0,BR,Brazil,2700000.0,EUR,https://api.sofascore.app/api/v1/player/1124246/image,2,64.0,10,0,0,0,2.63,20,10.0,3,0,1,3,6,0,0,1,0.0,16,4,0,2,1,0.0,4,0,1,0,1,0,1,8,0,0,0,0,0,0,0,0,10,0,0,0,0,2,261,93,7,1,81.61,14,50.0,213,60,6,0,48,159,37.5,0,0,658,105,0,0.0,7,15,27,27,2,8,48.21,44.26,10
382,João Magno,joao-magno,João Magno,F,195.0,Left,79,945307,45.0,1997-02-15,2024-12-31,1960,210000.0,BR,Brazil,210000.0,EUR,https://api.sofascore.app/api/v1/player/945307/image,3,27.27,4,1,0,0,2.81,25,12.0,0,2,10,4,9,0,0,1,0.0,3,12,0,3,0,0.0,5,0,2,0,0,0,19,4,0,0,0,0,0,0,0,0,8,0,0,3,0,2,151,29,4,1,63.58,9,100.0,96,46,2,0,55,52,66.67,2,49,1004,118,0,38.58,17,19,24,73,26,13,33.33,36.68,14
383,Diogo Barbosa,diogo-barbosa,Diogo Barbosa,D,180.0,Left,310,243107,16.0,1992-08-17,2024-12-31,1961,910000.0,BR,Brazil,910000.0,EUR,https://api.sofascore.app/api/v1/player/243107/image,1,47.73,0,0,1,0,0.26,6,16.67,0,0,4,0,3,0,0,0,0.0,21,3,0,0,1,0.0,20,0,14,0,0,0,34,17,0,0,0,0,6,0,0,0,15,0,0,2,0,3,684,175,12,2,83.92,16,46.15,574,232,8,0,110,350,30.77,2,15,1420,195,0,46.88,20,23,61,76,8,13,51.69,50.67,9
384,Alex Santana,alex-santana,Alex Santana,M,182.0,Right,219,358166,80.0,1995-05-13,2026-06-30,1967,2100000.0,BR,Brazil,2100000.0,EUR,https://api.sofascore.app/api/v1/player/358166/image,3,61.54,4,0,2,0,1.16,22,13.64,0,1,3,1,6,0,0,1,0.0,8,12,0,1,1,0.0,14,0,9,0,0,0,5,10,0,0,0,0,0,0,0,0,12,0,0,2,0,0,428,82,21,0,87.85,7,70.0,376,182,0,0,52,194,0.0,5,13,987,84,1,48.15,25,20,47,60,18,9,52.81,51.72,9
385,Charles Aránguiz,charles-aranguiz,C. Aránguiz,M,171.0,Right,2187,18304,20.0,1989-04-17,2025-06-30,1966,2700000.0,CL,Chile,2700000.0,EUR,https://api.sofascore.app/api/v1/player/18304/image,0,100.0,6,0,0,0,0.98,15,0.0,1,0,0,1,1,0,0,0,0.0,7,8,0,0,0,0.0,26,0,9,0,0,0,8,15,0,0,0,0,1,0,0,0,10,0,0,3,0,2,808,172,21,1,86.51,6,67.74,699,294,1,0,109,406,14.29,3,13,1100,151,0,65.0,18,20,51,64,19,14,54.84,56.64,10
386,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,177.0,Right,207,948004,33.0,1999-02-01,2027-12-31,1999,970000.0,UY,Uruguay,970000.0,EUR,https://api.sofascore.app/api/v1/player/948004/image,0,60.0,1,0,0,0,0.16,4,0.0,0,0,2,0,2,0,0,0,0.0,3,1,0,0,0,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,67,16,2,0,64.18,1,40.0,43,13,1,0,24,31,16.67,0,1,183,43,0,100.0,4,4,11,12,3,1,64.71,66.67,0
387,Philipe Sampaio,philipe-sampaio,P. Sampaio,D,191.0,Right,169,588996,94.0,1994-11-11,2024-12-31,1958,580000.0,BR,Brazil,580000.0,EUR,https://api.sofascore.app/api/v1/player/588996/image,0,0.0,0,0,0,0,0.14,2,0.0,0,0,2,1,0,0,0,0,0.0,0,2,0,0,0,0.0,9,0,6,0,0,0,32,2,0,0,0,0,0,0,0,0,4,0,0,3,0,0,234,9,8,0,85.9,1,36.36,201,146,1,0,33,56,100.0,2,20,404,36,0,74.07,5,11,14,34,8,3,56.0,65.38,0
388,Gabriel,gabriel,Gabriel,M,171.0,Right,401,242052,23.0,1992-07-10,2025-12-31,1966,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/242052/image,0,50.0,2,0,0,0,0.04,4,0.0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0.0,18,0,12,0,0,0,7,17,0,0,0,0,2,0,0,0,11,0,0,2,0,0,637,89,21,0,91.84,6,72.41,585,300,2,0,52,287,100.0,2,7,763,69,0,43.75,6,13,25,32,12,9,41.67,42.11,6
389,Dieguinho,dieguinho,Dieguinho,M,175.0,Right,72,1016930,20.0,1995-10-31,2024-12-31,1960,970000.0,BR,Brazil,970000.0,EUR,https://api.sofascore.app/api/v1/player/1016930/image,0,51.72,6,0,0,0,0.39,10,0.0,0,0,1,0,0,0,0,0,0.0,15,4,0,0,0,0.0,21,0,12,0,0,0,16,17,0,0,0,0,0,0,0,0,19,0,0,0,0,2,400,75,17,1,82.25,13,53.13,329,151,10,0,71,188,38.46,2,5,991,151,0,23.81,35,14,71,76,9,11,56.8,52.05,15
390,Nicolás Acevedo,nicolas-acevedo,Nicolás Acevedo,M,173.0,Right,296,959620,26.0,1999-04-14,2025-12-31,1955,4700000.0,UY,Uruguay,4700000.0,EUR,https://api.sofascore.app/api/v1/player/959620/image,0,51.85,7,0,0,0,0.91,22,0.0,0,0,0,1,4,0,0,0,0.0,14,11,0,0,0,0.0,71,0,27,1,0,0,18,42,0,0,0,0,6,0,0,0,23,0,0,2,0,0,1157,171,50,0,83.15,13,53.76,962,507,4,0,195,459,36.36,5,22,1875,259,1,44.9,32,29,117,139,38,19,52.23,50.92,18
391,Mateus Vital,mateus-vital,Mateus Vital,M,175.0,Right,659,823653,7.0,1998-02-12,2025-12-31,1954,3100000.0,BR,Brazil,3100000.0,EUR,https://api.sofascore.app/api/v1/player/823653/image,0,53.03,13,0,0,2,1.89,35,0.0,0,0,1,2,11,0,0,0,0.0,35,11,0,0,0,0.0,24,0,7,0,0,0,3,14,0,0,0,0,2,0,0,0,13,0,0,4,0,5,841,311,39,2,86.92,30,75.0,731,227,12,0,110,516,28.57,0,15,1878,262,0,40.54,25,31,84,99,17,23,46.67,45.62,36
392,Léo Cittadini,leo-cittadini,L. Cittadini,M,178.0,Left,197,332171,18.0,1994-02-27,2025-12-31,1955,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/332171/image,0,87.5,2,0,0,0,0.21,5,0.0,0,0,0,0,2,0,0,0,0.0,7,1,0,0,0,0.0,10,0,5,0,0,0,1,7,0,0,0,0,0,0,0,0,4,0,0,1,0,1,157,38,3,0,86.62,6,100.0,136,58,2,0,21,80,28.57,1,5,345,36,0,55.56,6,11,23,28,11,4,50.0,50.91,4
393,Maximiliano Silvera,maximiliano-silvera,M. Silvera,F,176.0,Right,152,1121489,17.0,1997-09-05,2023-12-31,1968,825000.0,UY,Uruguay,825000.0,EUR,https://api.sofascore.app/api/v1/player/1121489/image,1,33.33,0,0,0,2,2.51,12,8.33,0,0,0,2,8,0,0,1,0.0,5,4,0,1,0,0.0,10,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,4,0,0,0,0,1,115,38,2,1,75.65,2,40.0,87,26,0,0,28,61,0.0,0,3,426,65,0,17.65,13,11,27,30,5,3,49.09,41.67,8
394,Nathan,nathan,Nathan,M,177.0,Right,347,358538,14.0,1996-03-13,2025-12-31,5926,1800000.0,BR,Brazil,1800000.0,EUR,https://api.sofascore.app/api/v1/player/358538/image,1,53.33,9,0,0,0,1.19,18,5.56,1,0,1,0,6,0,0,0,0.0,8,3,0,1,1,0.0,11,0,8,0,0,0,5,7,0,0,0,0,0,0,0,0,9,0,0,1,0,1,300,100,11,1,84.67,13,64.71,254,82,1,0,46,173,11.11,2,6,665,77,0,40.0,14,19,33,39,14,7,50.0,48.15,5
395,Fábio,fabio,Fábio,D,172.0,Right,379,40677,2.0,1990-07-09,2024-12-31,5926,950000.0,BR,Brazil,950000.0,EUR,https://api.sofascore.app/api/v1/player/40677/image,0,40.0,2,0,0,0,0.2,6,0.0,0,0,0,0,0,0,0,0,0.0,2,4,0,0,0,0.0,25,0,9,0,0,0,24,21,0,0,0,0,0,0,0,0,16,0,0,0,0,1,345,101,9,2,78.55,12,34.62,271,95,11,0,74,187,28.21,5,18,856,128,0,51.43,6,14,32,50,14,11,43.84,46.3,4
396,Diogo Oliveira,diogo-oliveira,Diogo Oliveira,F,194.0,Right,113,1018176,18.0,1996-12-04,2023-12-31,1982,950000.0,BR,Brazil,950000.0,EUR,https://api.sofascore.app/api/v1/player/1018176/image,1,50.0,1,0,0,0,2.68,17,5.88,0,0,4,4,8,0,0,0,0.0,6,8,0,1,1,0.0,18,0,4,0,0,0,6,7,0,0,0,0,0,0,0,0,9,0,0,7,0,0,165,37,2,1,70.91,6,33.33,117,49,2,0,48,70,28.57,2,36,758,92,0,54.55,11,15,35,71,18,9,47.3,50.71,9
397,Alan Franco,alan-franco,Alan Franco,M,174.0,Right,599,822729,23.0,1998-08-21,2024-06-30,1977,3200000.0,EC,Ecuador,3200000.0,EUR,https://api.sofascore.app/api/v1/player/822729/image,0,50.0,1,0,0,1,0.21,4,0.0,0,0,0,0,1,0,0,0,0.0,1,2,0,0,0,0.0,23,0,15,0,0,0,10,10,0,0,0,0,3,0,0,0,3,0,0,2,0,1,346,49,15,0,85.84,7,57.69,297,143,1,0,49,155,25.0,2,9,825,62,0,37.5,3,16,27,36,30,9,39.71,39.13,2
398,Daniel Ruiz,daniel-ruiz,D. Ruiz,M,171.0,Left,818,1098305,18.0,2001-07-30,2025-12-31,6117,4300000.0,CO,Colombia,4300000.0,EUR,https://api.sofascore.app/api/v1/player/1098305/image,0,46.15,1,0,0,0,0.12,2,0.0,1,0,0,0,0,0,0,0,0.0,6,1,0,0,0,0.0,7,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,83,27,2,0,69.88,10,25.0,58,22,10,0,25,46,52.63,1,2,249,53,0,25.0,5,9,18,20,2,2,50.0,45.45,5
399,Yago Felipe,yago-felipe,Yago Felipe,M,174.0,Right,168,552164,20.0,1995-02-03,2025-12-31,1955,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/552164/image,0,71.43,3,0,0,0,0.39,14,0.0,0,0,0,0,4,0,0,0,0.0,5,7,0,0,0,0.0,45,1,16,0,0,0,12,31,0,0,0,0,1,0,0,0,19,0,0,2,0,2,655,119,38,0,85.65,14,69.09,561,270,4,1,94,295,33.33,6,3,1373,133,0,23.08,27,25,77,80,43,16,46.67,44.94,13
400,Anderson Oliveira,anderson-oliveira,Anderson Oliveira,F,169.0,Right,82,931538,70.0,1998-07-16,2025-06-30,1960,390000.0,BR,Brazil,390000.0,EUR,https://api.sofascore.app/api/v1/player/931538/image,0,59.62,7,0,0,1,0.67,14,0.0,0,0,1,0,2,0,0,0,0.0,31,5,0,0,0,0.0,22,0,3,0,0,0,3,10,0,0,0,0,1,0,0,0,8,0,0,3,0,4,382,106,5,1,74.61,15,23.81,285,81,7,0,97,211,36.84,1,3,1147,200,0,16.67,17,18,70,73,20,16,45.45,42.44,34
401,Victor Luis,victor-luis,Victor Luis,D,180.0,Left,254,252781,26.0,1993-06-23,2024-12-31,1982,860000.0,BR,Brazil,860000.0,EUR,https://api.sofascore.app/api/v1/player/252781/image,2,33.33,5,0,1,0,0.96,15,13.33,5,0,0,0,2,0,1,2,0.0,3,8,0,1,0,20.0,27,0,27,0,1,1,31,16,0,0,0,0,1,0,0,0,21,0,0,6,0,2,658,98,31,1,79.33,16,36.05,522,296,16,0,136,242,23.53,4,15,1571,253,0,36.59,11,24,41,56,19,17,46.59,43.41,8
402,Ângelo,angelo,Ângelo,M,173.0,Left,6542,1086455,23.0,2004-12-21,2024-06-30,1659,16200000.0,BR,Brazil,16200000.0,EUR,https://api.sofascore.app/api/v1/player/1086455/image,2,57.14,0,0,0,0,1.06,6,33.33,0,0,4,0,3,0,0,1,0.0,28,3,0,2,1,0.0,10,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,159,55,5,0,73.58,9,71.43,117,32,2,0,42,87,25.0,1,3,551,122,0,27.27,9,12,47,50,8,5,49.47,47.17,14
403,Gabriel Mercado,gabriel-mercado,Gabriel Mercado,D,180.0,Right,480,128376,25.0,1987-03-18,2023-12-31,1966,270000.0,AR,Argentina,270000.0,EUR,https://api.sofascore.app/api/v1/player/128376/image,0,100.0,2,0,0,1,0.58,9,0.0,0,0,0,1,2,0,0,0,0.0,1,5,0,0,0,0.0,32,0,21,0,1,0,74,15,0,0,0,0,8,0,0,0,17,0,0,6,0,0,1003,61,52,0,89.73,4,50.49,900,645,1,0,103,256,100.0,11,37,2001,112,1,50.0,9,24,42,79,34,23,45.65,47.59,4
404,Danilo Avelar,danilo-avelar,Danilo Avelar,D,184.0,Left,206,121221,22.0,1989-06-09,2023-12-31,1973,230000.0,BR,Brazil,230000.0,EUR,https://api.sofascore.app/api/v1/player/121221/image,3,30.0,9,0,0,1,4.0,35,8.57,0,2,2,2,11,1,0,1,100.0,3,15,1,3,0,0.0,32,0,33,0,1,0,67,14,0,0,0,0,2,0,0,0,39,0,0,5,0,1,742,87,43,1,68.33,10,31.85,507,245,7,0,235,269,46.67,5,97,1923,287,1,71.85,13,25,45,142,46,23,40.54,57.72,2
405,Vina,vina,Vina,M,177.0,Right,1261,1101714,29.0,1991-04-15,2024-06-30,168086,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/1101714/image,1,77.78,3,0,0,0,1.89,14,7.14,0,1,1,3,5,0,0,0,0.0,7,6,0,1,0,0.0,3,0,7,0,0,0,2,8,0,0,0,0,0,0,0,0,11,0,0,2,0,2,347,94,19,0,81.56,8,67.86,283,89,2,0,64,196,50.0,2,10,672,89,0,55.56,11,14,21,31,4,8,53.85,54.39,5
406,Silvio Romero,silvio-romero,S. Romero,F,175.0,Right,287,174937,18.0,1988-07-22,2023-12-31,2020,825000.0,AR,Argentina,825000.0,EUR,https://api.sofascore.app/api/v1/player/174937/image,2,40.0,0,0,0,1,1.58,10,20.0,0,1,6,0,4,0,0,1,0.0,2,6,0,2,0,0.0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,74,20,2,1,70.27,9,50.0,52,16,1,0,22,37,16.67,2,6,420,40,0,40.0,4,17,8,14,8,3,32.0,35.0,4
407,Richard Ríos,richard-rios,R. Ríos,M,185.0,Both,1956,1015292,27.0,2000-06-02,2026-12-31,1963,2700000.0,CO,Colombia,2700000.0,EUR,https://api.sofascore.app/api/v1/player/1015292/image,2,81.13,9,0,2,0,1.07,33,6.06,1,0,2,0,10,0,0,0,0.0,43,14,0,0,2,0.0,39,0,18,1,1,0,20,38,0,0,0,0,3,0,0,0,16,0,0,2,0,2,697,129,35,1,82.64,9,63.64,576,260,5,0,121,321,21.74,5,20,1678,232,0,55.56,35,35,116,136,48,18,48.33,49.28,30
408,Gilberto,gilberto,Gilberto,D,181.0,Right,928,261687,2.0,1993-03-07,2026-06-30,1955,4200000.0,BR,Brazil,4200000.0,EUR,https://api.sofascore.app/api/v1/player/261687/image,1,51.11,4,1,1,1,0.54,17,5.88,1,0,0,0,4,0,1,0,0.0,23,9,0,0,1,100.0,42,1,18,1,2,0,21,28,0,0,0,0,5,0,0,0,23,0,0,1,0,2,877,205,39,1,81.07,15,52.0,711,321,13,0,166,403,30.23,4,26,1675,300,0,61.9,21,19,84,110,17,19,47.19,50.0,30
409,Felipe Carballo,felipe-carballo,F. Carballo,M,177.0,Right,555,805038,8.0,1996-10-04,2026-12-31,5926,4600000.0,UY,Uruguay,4600000.0,EUR,https://api.sofascore.app/api/v1/player/805038/image,1,53.85,4,0,1,0,1.46,18,5.56,0,0,0,1,5,0,0,0,0.0,14,9,0,0,1,0.0,31,0,18,0,0,0,22,34,0,0,0,0,1,0,0,0,19,0,0,2,0,1,763,199,25,1,82.31,12,49.02,628,239,1,0,135,390,7.14,3,18,1480,194,0,56.25,6,21,51,69,20,20,38.93,42.33,14
410,Matías Segovia,matias-segovia,Matías Segovia,M,165.0,Left,1190,988622,10.0,2003-01-04,2026-12-31,1958,3600000.0,PY,Paraguay,3600000.0,EUR,https://api.sofascore.app/api/v1/player/988622/image,0,46.43,4,0,0,0,0.87,11,0.0,1,0,0,1,4,0,0,0,0.0,13,3,0,0,0,0.0,22,0,8,0,0,0,6,17,0,0,0,0,0,0,0,0,4,0,0,0,0,2,306,93,16,1,80.07,17,55.17,245,64,7,1,61,188,35.0,2,1,652,126,0,16.67,14,21,49,50,5,2,51.58,49.5,9
411,Aderlan,aderlan,Aderlan,D,180.0,Right,164,584432,13.0,1990-08-18,2024-12-31,1999,735000.0,BR,Brazil,735000.0,EUR,https://api.sofascore.app/api/v1/player/584432/image,0,54.55,4,0,0,2,0.36,12,0.0,0,0,0,0,1,0,0,0,0.0,12,7,0,0,0,0.0,54,0,26,0,1,0,23,39,0,0,0,0,4,0,0,0,13,0,0,0,0,1,775,172,49,2,80.26,21,44.95,622,279,12,0,153,355,21.05,6,25,1421,259,1,56.82,9,22,75,100,35,17,46.01,48.31,4
412,Renzo Saravia,renzo-saravia,R. Saravia,D,178.0,Right,573,315916,26.0,1993-06-16,2025-12-31,1977,2000000.0,AR,Argentina,2000000.0,EUR,https://api.sofascore.app/api/v1/player/315916/image,0,52.08,2,1,0,0,0.53,10,0.0,0,0,1,2,3,0,0,0,0.0,25,5,0,0,0,0.0,60,0,16,0,0,0,39,36,0,0,0,0,6,0,0,0,13,0,0,1,0,2,782,143,28,2,80.43,10,34.57,629,267,7,1,153,369,15.91,8,24,1710,300,1,42.86,43,26,127,151,44,20,51.84,50.17,18
413,Juan,juan,Juan,F,176.0,Right,411,1009928,31.0,2002-03-07,2024-12-31,1981,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/1009928/image,1,58.33,3,0,0,0,2.68,17,5.88,0,0,14,4,8,0,0,0,0.0,21,6,0,1,1,0.0,19,0,6,0,0,0,11,6,0,0,0,0,1,0,0,0,7,0,0,1,0,2,289,115,3,1,78.55,21,50.0,227,65,4,0,62,166,22.22,2,16,1192,137,0,25.81,31,25,70,86,22,12,55.56,45.74,17
414,Rafael Elias,rafael-elias,Rafael Elias,F,179.0,Left,277,928527,40.0,1999-04-12,2026-12-31,1954,3200000.0,BR,Brazil,3200000.0,EUR,https://api.sofascore.app/api/v1/player/928527/image,1,50.0,4,0,0,1,2.52,17,5.88,0,0,2,4,7,0,0,1,0.0,6,6,0,1,0,0.0,8,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,97,29,4,0,69.07,5,44.44,67,17,0,0,30,50,0.0,3,10,545,62,0,27.78,7,12,21,31,16,6,41.18,35.63,8
415,Henrique Dourado,henrique-dourado,Henrique,F,184.0,Left,371,329219,9.0,1989-09-15,,21845,185000.0,BR,Brazil,185000.0,EUR,https://api.sofascore.app/api/v1/player/329219/image,1,33.33,0,0,0,1,2.33,14,7.14,0,1,8,2,3,0,0,0,0.0,1,11,0,1,0,0.0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,62,16,1,0,70.97,5,33.33,44,17,0,0,18,27,0.0,2,15,345,49,0,45.45,9,11,13,28,12,2,37.14,41.18,6
416,Robert,robert,Robert,F,174.0,Right,76,1500254,80.0,2005-05-13,2027-12-31,200655,260000.0,BR,Brazil,260000.0,EUR,https://api.sofascore.app/api/v1/player/1500254/image,1,40.0,1,0,0,1,0.99,8,12.5,0,0,1,1,3,0,0,0,0.0,2,4,0,1,1,0.0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,7,0,0,74.07,1,0.0,20,7,0,0,7,13,0.0,1,3,141,18,0,42.86,1,7,5,8,2,1,38.46,40.0,0
417,David Braz,david-braz,D. Braz,D,187.0,Right,294,46942,44.0,1987-05-21,2024-06-30,1961,160000.0,BR,Brazil,160000.0,EUR,https://api.sofascore.app/api/v1/player/46942/image,0,100.0,2,0,0,0,0.73,10,0.0,3,0,1,1,3,0,0,0,0.0,10,5,0,0,0,0.0,10,1,8,0,0,0,44,4,0,0,0,0,1,0,0,0,9,0,0,1,0,0,595,52,24,0,85.55,3,38.1,509,344,0,0,86,165,0.0,2,27,829,101,0,50.94,7,17,27,54,11,9,60.0,55.1,4
418,Rafael Bilú,rafael-bilu,Rafael Bilú,F,174.0,Both,108,959005,31.0,1999-04-21,2024-04-30,1954,270000.0,BR,Brazil,270000.0,EUR,https://api.sofascore.app/api/v1/player/959005/image,0,71.43,1,0,0,0,0.68,4,0.0,0,0,1,1,0,0,0,0,0.0,5,3,0,0,0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,34,12,2,0,85.29,1,66.67,29,7,0,0,5,22,0.0,0,1,84,15,0,25.0,4,4,11,12,1,1,78.57,66.67,0
419,Matheus Carvalho,matheus-carvalho,Matheus Carvalho,M,174.0,Left,104,1391962,85.0,2002-03-18,2024-04-30,1974,110000.0,BR,Brazil,110000.0,EUR,https://api.sofascore.app/api/v1/player/1391962/image,0,100.0,0,0,0,0,0.37,2,0.0,0,0,0,1,1,0,0,0,0.0,2,1,0,0,0,0.0,13,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,4,0,0,1,0,0,224,46,8,0,91.07,7,53.33,204,100,1,0,20,105,14.29,3,2,351,30,0,40.0,6,9,21,23,14,3,46.67,46.0,4
420,Bruno Viana,bruno-viana,Bruno Viana,D,187.0,Right,279,804703,36.0,1995-02-05,2024-06-30,168086,1700000.0,BR,Brazil,1700000.0,EUR,https://api.sofascore.app/api/v1/player/804703/image,0,100.0,0,0,0,0,0.28,2,0.0,0,0,0,1,0,0,0,0,0.0,1,2,0,0,0,0.0,11,0,12,0,0,0,39,3,0,0,0,0,0,0,0,0,15,0,0,5,0,0,425,25,41,0,83.76,0,61.19,356,245,0,0,69,111,0.0,4,19,811,72,0,65.52,1,10,13,32,13,9,44.83,55.17,0
421,Breno Herculano,breno-herculano,B. Herculano,F,189.0,Right,17,1018671,18.0,1999-02-16,2025-12-31,1960,105000.0,BR,Brazil,105000.0,EUR,https://api.sofascore.app/api/v1/player/1018671/image,0,0.0,1,0,0,0,0.24,4,0.0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,0,70.0,1,0.0,7,3,0,0,3,4,0.0,0,3,50,6,0,50.0,1,2,1,4,2,0,20.0,36.36,2
